pid,window_start_t,window_end_t,n_events,mean_dt,std_dt,max_dt,frac_success,any_page_execute,any_exec_ext,any_suspicious_dir,any_desired_access_execute,mean_offset,offset_monotonic,op_frac_CreateFile,op_frac_CreateFileMapping,op_frac_ReadFile,op_frac_WriteFile,op_frac_Thread Create,op_frac_Process Create,op_frac_LoadImage,op_frac_VirtualAlloc,op_frac_WriteProcessMemory,op_frac_CreateRemoteThread,op_frac_QueryBasicInformationFile,op_frac_QueryStandardInformationFile,op_frac_CloseFile,op_frac_FileSystemControl,op_frac_Other,label,anomaly_score,predicted_attack
2936,77254.1932194,77254.1935182,20,1.5900000289548188e-05,5.6959811109391584e-06,3.340000694151968e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30058266959920865,0
2936,77254.193296,77254.1935817,20,1.4880000526318326e-05,5.780146858170243e-06,3.340000694151968e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3018426527649823,0
2936,77254.1933816,77254.1936519,20,1.438999970559962e-05,4.313733970601346e-06,2.439999661874026e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29793532318780563,0
2936,77254.1934551,77254.193726,20,1.4139999984763565e-05,3.746212233913918e-06,2.3200002033263445e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2978333108361319,0
2936,77254.1935296,77254.1937843,20,1.3305000175023452e-05,3.752820485173541e-06,2.3200002033263445e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30161028657382133,0
2936,77254.1935931,77254.1938462,20,1.3224999565863984e-05,3.75091314019281e-06,2.3200002033263445e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2978333108361319,0
2936,77254.1936683,77254.1939019,20,1.249999986612238e-05,3.497670000823004e-06,1.8799997633323073e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2978333108361319,0
2936,77254.1937373,77254.1939582,20,1.1610000365180897e-05,3.4657572209857657e-06,1.8799997633323073e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2987737676342408,0
2936,77254.1937946,77254.1940945,20,1.550999950268306e-05,1.2440842878841871e-05,6.349998875521123e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2986387382404039,0
2936,77254.1938556,77254.1941637,20,1.5875000099185854e-05,1.2509399561783652e-05,6.349998875521123e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29958173830566986,0
2936,77254.1939111,77254.1942213,20,1.5970000094966964e-05,1.2426797721832902e-05,6.349998875521123e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3024045957208364,0
2936,77254.193968,77254.1943137,20,1.7775000014808028e-05,1.2337057135378262e-05,6.349998875521123e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2992888566315496,0
2936,77254.194114,77254.1943653,20,1.354000050923787e-05,5.193256308794461e-06,2.8000009479001164e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3015071126082604,0
2936,77254.1941727,77254.1944297,20,1.3300000136950984e-05,4.832129222996197e-06,2.8000009479001164e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2988761021063965,0
2936,77254.1942405,77254.1945016,20,1.4014999760547652e-05,4.690446949560278e-06,2.8000009479001164e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30024853008929747,0
2936,77254.1943266,77254.1945475,20,1.1689999519148842e-05,2.892620408873488e-06,1.7099999240599573e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3013607921734727,0
2936,77254.1943816,77254.1946084,20,1.215499942190945e-05,3.0236732049973607e-06,1.7099999240599573e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2978333108361319,0
2936,77254.1944468,77254.1946709,20,1.2060000153724105e-05,3.61173539652895e-06,2.1200001356191933e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2978333108361319,0
2936,77254.1945117,77254.194724,20,1.112000027205795e-05,3.4289175690680193e-06,2.1200001356191933e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3013819362122236,0
2936,77254.1945632,77254.194788,20,1.2024999887216836e-05,3.550221120120654e-06,2.1200001356191933e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2978333108361319,0
2936,77254.1946296,77254.1948742,20,1.329000006080605e-05,6.146962966703516e-06,3.440000000409782e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29826688838429666,0
2936,77254.1946875,77254.1949289,20,1.2900000001536682e-05,6.0497930149598174e-06,3.440000000409782e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29920871427356444,0
2936,77254.194734,77254.1949961,20,1.3605000276584178e-05,5.885886400413806e-06,3.440000000409782e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29826688838429666,0
2936,77254.1948224,77254.1950534,20,1.3270000636111943e-05,5.957049180647303e-06,3.440000000409782e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29920871427356444,0
2936,77254.1948841,77254.1951016,20,1.1369999992894008e-05,3.0731624542392115e-06,1.7800004570744932e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3013607921734727,0
2936,77254.1949395,77254.1951768,20,1.2394999794196338e-05,3.941210781594405e-06,2.1400002879090607e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2978333108361319,0
2936,77254.1950091,77254.1952231,20,1.1349999840604142e-05,3.8089238434464497e-06,2.1400002879090607e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30161028657382133,0
2936,77254.1950629,77254.1952816,20,1.140999956987798e-05,3.7617051686994824e-06,2.1400002879090607e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2987737676342408,0
2936,77254.195123,77254.1953675,20,1.3295000098878515e-05,5.4701570474751045e-06,2.7700007194653153e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30024853008929747,0
2936,77254.1951871,77254.1954756,20,1.4940000255592167e-05,9.07207665656471e-06,4.360001184977591e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3020280568094161,0
2936,77254.1952386,77254.1955474,20,1.6214999777730555e-05,8.652734624016683e-06,4.360001184977591e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29826688838429666,0
2936,77254.1952982,77254.1956165,20,1.6745000175433232e-05,8.512128881025998e-06,4.360001184977591e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2983524014537185,0
2936,77254.1953768,77254.195669,20,1.507499982835725e-05,8.339690519764397e-06,4.360001184977591e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3020280568094161,0
2936,77254.195487,77254.1957326,20,1.2849999620812014e-05,3.7705924805142767e-06,2.0199993741698563e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2978333108361319,0
2936,77254.1955651,77254.1957948,20,1.2370000331429764e-05,3.520780213615208e-06,2.0199993741698563e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2978333108361319,0
2936,77254.1956259,77254.1958598,20,1.2165000225650146e-05,3.1524881759202724e-06,2.0199993741698563e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2987737676342408,0
2936,77254.1956795,77254.1959378,20,1.3440000475384296e-05,4.24045816347837e-06,2.6500012609176334e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29793532318780563,0
2936,77254.195742,77254.1960135,20,1.4044999988982456e-05,4.416057756742764e-06,2.6500012609176334e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2988761021063965,0
2936,77254.1958062,77254.1960788,20,1.4199999714037404e-05,4.442736384748921e-06,2.6500012609176334e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3015071126082604,0
2936,77254.1958716,77254.1961571,20,1.4864999684505165e-05,4.828018202806567e-06,2.6500012609176334e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29793532318780563,0
2936,77254.1959604,77254.1962406,20,1.5139999595703557e-05,6.600268477610397e-06,3.749999450519681e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30208036136873223,0
2936,77254.1960248,77254.1963305,20,1.584999990882352e-05,7.639128738252237e-06,3.749999450519681e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29920871427356444,0
2936,77254.1960954,77254.1964102,20,1.6570000298088416e-05,7.508035864875293e-06,3.749999450519681e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3010540436393038,0
2936,77254.1961687,77254.1964743,20,1.5859999984968452e-05,7.513103551629849e-06,3.749999450519681e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30208036136873223,0
2936,77254.1962594,77254.1965464,20,1.5290000010281802e-05,5.594631635527238e-06,3.409999771974981e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29826688838429666,0
2936,77254.1963426,77254.196628,20,1.487500048824586e-05,4.118621842222347e-06,2.440001117065549e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29793532318780563,0
2936,77254.1964218,77254.1966905,20,1.4014999760547652e-05,3.992795957555984e-06,2.440001117065549e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30171359259602554,0
2936,77254.1964853,77254.1967662,20,1.459499981137924e-05,4.293262848564435e-06,2.440001117065549e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29793532318780563,0
2936,77254.1965708,77254.1968223,20,1.3795000268146397e-05,4.383161107142576e-06,2.440001117065549e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29793532318780563,0
2936,77254.1966394,77254.1968742,20,1.2309999874560162e-05,3.648778227423573e-06,2.3500004317611456e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2987737676342408,0
2936,77254.1967032,77254.1969416,20,1.2555000284919516e-05,4.698990235803833e-06,2.540000423323363e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29793532318780563,0
2936,77254.1967757,77254.1970408,20,1.3730000500800087e-05,7.309121686372574e-06,3.789999755099416e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29920871427356444,0
2936,77254.1968313,77254.1971041,20,1.4090000331634657e-05,7.248077143718737e-06,3.789999755099416e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30208036136873223,0
2936,77254.1968837,77254.1971939,20,1.5985000209184365e-05,7.648272805076254e-06,3.789999755099416e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29826688838429666,0
2936,77254.1969615,77254.1972471,20,1.52749998960644e-05,7.446360478079296e-06,3.789999755099416e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30208036136873223,0
2936,77254.1970503,77254.1973261,20,1.4264999481383712e-05,7.091676022490056e-06,3.5899996873922646e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29920871427356444,0
2936,77254.1971307,77254.1974226,20,1.592499975231476e-05,7.425481055835585e-06,3.5899996873922646e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3009677562315001,0
2936,77254.1972037,77254.1975278,20,1.6694999794708564e-05,7.473143169217906e-06,3.5899996873922646e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30216696776025165,0
2936,77254.197257,77254.1976409,20,1.9690000044647604e-05,7.266861091869371e-06,3.5899996873922646e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2989161972808951,0
2936,77254.1973407,77254.1977584,20,2.1615000150632113e-05,4.875533132449832e-06,3.3200005418621004e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2989161972808951,0
2936,77254.1974515,77254.1978498,20,2.1359999664127827e-05,4.822362223484323e-06,3.3200005418621004e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3019291910054828,0
2936,77254.1975513,77254.1979673,20,2.197499998146668e-05,5.030946034199999e-06,3.3200005418621004e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2989161972808951,0
2936,77254.197666,77254.198076,20,2.175499976146966e-05,4.409020761579659e-06,3.120000474154949e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2989161972808951,0
2936,77254.1977753,77254.1981773,20,2.0945000142091885e-05,4.519488694475571e-06,3.120000474154949e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29986007346790877,0
2936,77254.1978764,77254.1982932,20,2.217000001110137e-05,4.70141126606216e-06,3.120000474154949e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2989161972808951,0
2936,77254.1979925,77254.1984135,20,2.230999962193891e-05,5.264268969557994e-06,3.6600002204068005e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29986007346790877,0
2936,77254.1980932,77254.1985085,20,2.162500022677705e-05,5.36537278564017e-06,3.6600002204068005e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3019291910054828,0
2936,77254.1981961,77254.1986268,20,2.247500015073456e-05,5.440574718515078e-06,3.6600002204068005e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2989161972808951,0
2936,77254.1983298,77254.1987276,20,2.1720000222558156e-05,5.224193945160763e-06,3.6600002204068005e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3019291910054828,0
2936,77254.1984305,77254.1988376,20,2.1204999939072877e-05,4.684180476803716e-06,3.1499992473982275e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29986007346790877,0
2936,77254.1985391,77254.1989441,20,2.1779999951831996e-05,4.617883249706138e-06,3.1499992473982275e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3024170753487474,0
2936,77254.1986517,77254.1990787,20,2.259499960928224e-05,7.83181532458541e-06,5.079999391455203e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3021146482052267,0
2936,77254.1987442,77254.1992124,20,2.423999976599589e-05,8.615370139008027e-06,5.079999391455203e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2989161972808951,0
2936,77254.1988549,77254.1993739,20,2.681500045582652e-05,1.1110650963675386e-05,5.079999391455203e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30030965391764397,0
2936,77254.1989689,77254.1994407,20,2.482999989297241e-05,1.2566164437830126e-05,5.079999391455203e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3038862602861611,0
2936,77254.1990966,77254.1995495,20,2.3540000256616626e-05,1.1650857546945194e-05,4.889999399892986e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2992888566315496,0
2936,77254.1992401,77254.1996243,20,2.059500038740225e-05,1.1368814424120942e-05,4.889999399892986e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2992888566315496,0
2936,77254.1993865,77254.1996905,20,1.5829999756533653e-05,6.022245917030005e-06,3.369999467395246e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29920871427356444,0
2936,77254.1994574,77254.1997682,20,1.637499954085797e-05,5.919357667598648e-06,3.369999467395246e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2983524014537185,0
2936,77254.1995634,77254.1998241,20,1.3729999773204329e-05,3.331998552411126e-06,1.930000144056976e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2987737676342408,0
2936,77254.199636,77254.1998776,20,1.2664999667322263e-05,3.4144088075663327e-06,1.930000144056976e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3013607921734727,0
2936,77254.1997029,77254.1999429,20,1.2620000052265824e-05,3.6148244170679863e-06,1.9800005247816443e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2978333108361319,0
2936,77254.1997807,77254.1999952,20,1.1350000568199902e-05,3.1054292397332707e-06,1.9800005247816443e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3013607921734727,0
2936,77254.1998329,77254.2000535,20,1.1470000026747585e-05,3.096704589500757e-06,1.9800005247816443e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2987737676342408,0
2936,77254.1998914,77254.2001142,20,1.1829999857582152e-05,3.420234228493375e-06,1.9800005247816443e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30014572570103876,0
2936,77254.1999522,77254.2001654,20,1.1125000310130417e-05,2.9857335271456166e-06,1.8999999156221747e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3013607921734727,0
2936,77254.2000041,77254.2002232,20,1.1399999493733048e-05,2.9402831623342224e-06,1.8999999156221747e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2978333108361319,0
2936,77254.2000627,77254.2002835,20,1.1500000255182384e-05,2.9712649140535467e-06,1.8999999156221747e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2978333108361319,0
2936,77254.2001234,77254.2003722,20,1.2900000001536682e-05,8.632497112736847e-06,4.820000322069973e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3020280568094161,0
2936,77254.2001747,77254.20044,20,1.3729999773204329e-05,8.735174618097978e-06,4.820000322069973e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29826688838429666,0
2936,77254.2002365,77254.2004983,20,1.375499996356666e-05,8.930461228141603e-06,4.820000322069973e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29826688838429666,0
2936,77254.2002932,77254.2005525,20,1.3449999823933468e-05,8.955005210260149e-06,4.820000322069973e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29920871427356444,0
2936,77254.2003834,77254.2006161,20,1.2195000454084948e-05,3.731723334512616e-06,2.1800005924887955e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2978333108361319,0
2936,77254.2004497,77254.2006719,20,1.1595000250963494e-05,3.115742566579608e-06,2.02999945031479e-05,0.7,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2987737676342408,0
2936,77254.2005089,77254.2007342,20,1.1795000318670644e-05,2.720964155418865e-06,1.6300007700920105e-05,0.65,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3013607921734727,0
2936,77254.2005624,77254.2009153,20,1.8139999883715064e-05,1.2656281296769868e-05,5.77000027988106e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2992888566315496,0
