pid,window_start_t,window_end_t,n_events,mean_dt,std_dt,max_dt,frac_success,any_page_execute,any_exec_ext,any_suspicious_dir,any_desired_access_execute,mean_offset,offset_monotonic,op_frac_CreateFile,op_frac_CreateFileMapping,op_frac_ReadFile,op_frac_WriteFile,op_frac_Thread Create,op_frac_Process Create,op_frac_LoadImage,op_frac_VirtualAlloc,op_frac_WriteProcessMemory,op_frac_CreateRemoteThread,op_frac_QueryBasicInformationFile,op_frac_QueryStandardInformationFile,op_frac_CloseFile,op_frac_FileSystemControl,op_frac_Other
9928,49879.5994052,49879.6014235,20,0.00010149999980058055,0.00010605887636405985,0.0004169000021647662,0.95,0,0,0,0,3.25,0,0.25,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.15
9928,49879.6001764,49879.6017243,20,8.359000021300745e-05,7.876963613146214e-05,0.00035099999513477087,0.9,0,0,0,0,3.142857142857143,0,0.25,0.0,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1
9928,49879.6004958,49879.6021743,20,8.873000006133225e-05,7.585184258184468e-05,0.00035099999513477087,0.95,0,0,0,0,1.8,0,0.3,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.15
9928,49879.6008106,49879.6024631,20,8.315499981108588e-05,7.767978369537654e-05,0.00035099999513477087,0.95,0,0,0,0,2.25,0,0.25,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.15
9928,49879.6015885,49879.6027383,20,6.57399999909103e-05,4.748043842029087e-05,0.00016500000492669642,0.9,0,0,0,0,2.5714285714285716,0,0.25,0.0,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1
9928,49879.6018434,49879.6031537,20,7.146999996621162e-05,4.194254341929593e-05,0.00013300000136950985,0.95,0,0,0,0,1.8,0,0.3,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.15
9928,49879.6021851,49879.6034079,20,6.167999999888707e-05,3.879889670047439e-05,0.00013300000136950985,0.95,0,0,0,0,2.25,0,0.25,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.15
9928,49879.6025961,49879.6041513,20,8.441000027232803e-05,0.00011045014568468941,0.0005248000015853904,0.9,0,0,0,0,2.5714285714285716,0,0.25,0.0,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1
9928,49879.6028411,49879.6046465,20,9.541000035824254e-05,0.00010919905985863211,0.0005248000015853904,0.95,0,0,0,0,1.8,0,0.3,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.15
9928,49879.6031646,49879.6049544,20,9.003499981190544e-05,0.0001106421371361933,0.0005248000015853904,0.95,0,0,0,0,2.25,0,0.25,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.15
9928,49879.6035302,49879.6053157,20,9.53899998421548e-05,0.0001105441995754803,0.0005248000015853904,0.9,0,0,0,0,3.0,0,0.3,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1
9928,49879.6042601,49879.6056485,20,7.485999994969462e-05,4.571149234430092e-05,0.00014930000179447234,0.95,0,0,0,0,2.25,0,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.15
9928,49879.6046596,49879.6060773,20,7.153999977163039e-05,4.4344886753177974e-05,0.00014940000255592167,0.95,0,0,0,0,3.0,0,0.3,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.15
9928,49879.6050964,49879.6063836,20,7.146000025386457e-05,4.332645398443941e-05,0.00014940000255592167,0.9,0,0,0,0,3.0,0,0.3,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1
